,Kemeny_Change_PCT
"Austria-Food, Beverages and Tobacco",0.00518746831096
Austria-Textiles and Textile Products,0.00285230434744
"Austria-Leather, Leather and Footwear",-0.00106386842299
Austria-Wood and Products of Wood and Cork,0.00314000843753
"Austria-Pulp, Paper, Paper , Printing and Publishing",0.00602725065227
"Austria-Coke, Refined Petroleum and Nuclear Fuel",0.0143100504597
Austria-Chemicals and Chemical Products,0.0131420407538
Austria-Rubber and Plastics,0.0024397067906
Austria-Other Non-Metallic Mineral,0.000314872999728
Austria-Basic Metals and Fabricated Metal,0.0180214687999
"Austria-Machinery, Nec",0.0280866085582
Austria-Electrical and Optical Equipment,0.0180469480468
Austria-Transport Equipment,0.0140785748161
"Austria-Manufacturing, Nec; Recycling",0.00421812388108
"Austria-Electricity, Gas and Water Supply",0.00246655227515
Austria-Construction,-0.00931840817311
"Austria-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00472477568097
"Austria-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00898889233345
"Austria-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0132879650376
Austria-Hotels and Restaurants,-0.0101118572371
Austria-Inland Transport,0.00298046181393
Austria-Water Transport,-0.00268240594764
Austria-Air Transport,0.000587917516876
Austria-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.0010612740213
Austria-Post and Telecommunications,-0.000221525739248
Austria-Financial Intermediation,-0.00211492221629
Austria-Real Estate Activities,-0.0328595397363
Austria-Renting of M&Eq and Other Business Activities,0.0041130194895
Austria-Public Admin and Defence; Compulsory Social Security,-0.0219267765139
Austria-Education,-0.0196722504561
Austria-Health and Social Work,-0.01980590599
"Austria-Other Community, Social and Personal Services",-0.0120563035631
Austria-Private Households with Employed Persons,-0.00305613316609
"Belgium-Agriculture, Hunting, Forestry and Fishing",0.00369298478303
Belgium-Mining and Quarrying,2.85431276853e-06
"Belgium-Food, Beverages and Tobacco",0.0326897834793
Belgium-Textiles and Textile Products,0.00890266755568
"Belgium-Leather, Leather and Footwear",-0.00242100619577
Belgium-Wood and Products of Wood and Cork,0.00074414900309
"Belgium-Pulp, Paper, Paper , Printing and Publishing",0.00429199148576
"Belgium-Coke, Refined Petroleum and Nuclear Fuel",0.0304569230621
Belgium-Chemicals and Chemical Products,0.0471385089634
Belgium-Rubber and Plastics,0.00615656394378
Belgium-Other Non-Metallic Mineral,0.00741816338035
Belgium-Basic Metals and Fabricated Metal,0.0267271419421
"Belgium-Machinery, Nec",0.0171567350746
Belgium-Electrical and Optical Equipment,0.01162067804
Belgium-Transport Equipment,0.0346240808842
"Belgium-Manufacturing, Nec; Recycling",0.00636373410557
"Belgium-Electricity, Gas and Water Supply",0.00793622820737
Belgium-Construction,-0.00524352340182
"Belgium-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00291860847278
"Belgium-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.00163844699621
"Belgium-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0077614825488
Belgium-Hotels and Restaurants,-0.000689806256796
Belgium-Inland Transport,0.00225633099531
Belgium-Water Transport,0.000945618561521
Belgium-Air Transport,-0.000356674898265
Belgium-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0159075789174
Belgium-Post and Telecommunications,0.0037387331668
Belgium-Financial Intermediation,-0.00777711309196
Belgium-Real Estate Activities,-0.0263368412593
Belgium-Renting of M&Eq and Other Business Activities,0.0225919106354
Belgium-Public Admin and Defence; Compulsory Social Security,-0.0209943634345
Belgium-Education,-0.0179967390326
Belgium-Health and Social Work,-0.0208162043972
"Belgium-Other Community, Social and Personal Services",-0.00311286264083
Belgium-Private Households with Employed Persons,-0.00338866117356
"Bulgaria-Agriculture, Hunting, Forestry and Fishing",-0.0043794406478
Bulgaria-Mining and Quarrying,-0.00394602027113
"Bulgaria-Food, Beverages and Tobacco",-0.00928972442457
Bulgaria-Textiles and Textile Products,-0.00251276622447
"Bulgaria-Leather, Leather and Footwear",-0.00293511080665
Bulgaria-Wood and Products of Wood and Cork,-0.00254165778854
"Bulgaria-Pulp, Paper, Paper , Printing and Publishing",-0.00135671621927
"Bulgaria-Coke, Refined Petroleum and Nuclear Fuel",0.0113459294221
Bulgaria-Chemicals and Chemical Products,0.000151308154383
Bulgaria-Rubber and Plastics,-0.00148594450159
Bulgaria-Other Non-Metallic Mineral,-0.00217936501896
Bulgaria-Basic Metals and Fabricated Metal,0.00416535179107
"Bulgaria-Machinery, Nec",-0.000346658483815
Bulgaria-Electrical and Optical Equipment,-0.0012727539017
Bulgaria-Transport Equipment,-0.00174906282197
"Bulgaria-Manufacturing, Nec; Recycling",-0.00208662175069
"Bulgaria-Electricity, Gas and Water Supply",-7.92305450813e-05
Bulgaria-Construction,-0.00510391334979
"Bulgaria-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00301826702345
"Bulgaria-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00718899198129
"Bulgaria-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00482595006636
Bulgaria-Hotels and Restaurants,-0.00754204397905
Bulgaria-Inland Transport,-0.00223824825653
Bulgaria-Water Transport,-0.00222749875644
Bulgaria-Air Transport,-0.00242774478897
Bulgaria-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00270887431556
Bulgaria-Post and Telecommunications,-0.00673165308937
Bulgaria-Financial Intermediation,-0.00624582070064
Bulgaria-Real Estate Activities,-0.0299723790004
Bulgaria-Renting of M&Eq and Other Business Activities,-0.00492097118563
Bulgaria-Public Admin and Defence; Compulsory Social Security,-0.0138832386137
Bulgaria-Education,-0.00957538711841
Bulgaria-Health and Social Work,-0.00575274094691
"Bulgaria-Other Community, Social and Personal Services",-0.00673430088382
Bulgaria-Private Households with Employed Persons,-0.00297219673209
"Brazil-Agriculture, Hunting, Forestry and Fishing",0.00487777094405
Brazil-Mining and Quarrying,-0.0513258056733
"Brazil-Food, Beverages and Tobacco",-0.0168783269126
Brazil-Textiles and Textile Products,-0.00559216470167
"Brazil-Leather, Leather and Footwear",-0.000554703395222
Brazil-Wood and Products of Wood and Cork,-0.00234052583847
"Brazil-Pulp, Paper, Paper , Printing and Publishing",-0.000945402610315
"Brazil-Coke, Refined Petroleum and Nuclear Fuel",0.0528095462325
Brazil-Chemicals and Chemical Products,0.024578639771
Brazil-Rubber and Plastics,0.00336802199501
Brazil-Other Non-Metallic Mineral,-0.00355844116228
Brazil-Basic Metals and Fabricated Metal,0.00379189993066
"Brazil-Machinery, Nec",0.00779271265192
Brazil-Electrical and Optical Equipment,0.0262511832925
Brazil-Transport Equipment,0.0421517194079
"Brazil-Manufacturing, Nec; Recycling",-0.00416389638487
"Brazil-Electricity, Gas and Water Supply",-0.0218198606487
Brazil-Construction,-0.0267968346568
"Brazil-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.0136846001468
"Brazil-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0379637847363
"Brazil-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0552877980287
Brazil-Hotels and Restaurants,-0.0158015324009
Brazil-Inland Transport,-0.0190313724072
Brazil-Water Transport,-0.0038696057933
Brazil-Air Transport,-0.00441922672981
Brazil-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.0106593996581
Brazil-Post and Telecommunications,-0.0137531981283
Brazil-Financial Intermediation,-0.0607487313606
Brazil-Real Estate Activities,-0.0625819885231
Brazil-Renting of M&Eq and Other Business Activities,-0.0413255185404
Brazil-Public Admin and Defence; Compulsory Social Security,-0.0930841089539
Brazil-Education,-0.0447009232546
Brazil-Health and Social Work,-0.0235048948806
"Brazil-Other Community, Social and Personal Services",-0.0246398365157
Brazil-Private Households with Employed Persons,-0.00297219673144
"Canada-Agriculture, Hunting, Forestry and Fishing",0.0130884384802
Canada-Mining and Quarrying,0.0517760051964
"Canada-Food, Beverages and Tobacco",-0.00153074825713
Canada-Textiles and Textile Products,-0.000366275127961
"Canada-Leather, Leather and Footwear",-0.00272336084033
Canada-Wood and Products of Wood and Cork,-0.00381540334434
"Canada-Pulp, Paper, Paper , Printing and Publishing",0.00528513686492
"Canada-Coke, Refined Petroleum and Nuclear Fuel",0.0158038871188
Canada-Chemicals and Chemical Products,0.015087948847
Canada-Rubber and Plastics,0.00251455977261
Canada-Other Non-Metallic Mineral,-0.00362772993419
Canada-Basic Metals and Fabricated Metal,0.0142697756001
"Canada-Machinery, Nec",0.00737426026166
Canada-Electrical and Optical Equipment,0.0106373119859
Canada-Transport Equipment,0.0296974079717
"Canada-Manufacturing, Nec; Recycling",0.00300625770594
"Canada-Electricity, Gas and Water Supply",-0.00597643410119
Canada-Construction,-0.0162606263705
"Canada-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00446954574122
"Canada-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00966706206871
"Canada-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0249378672096
Canada-Hotels and Restaurants,-0.00194870659372
Canada-Inland Transport,-0.0087926232901
Canada-Water Transport,-0.00287418008797
Canada-Air Transport,-0.00123531482944
Canada-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00458010718348
Canada-Post and Telecommunications,-0.00920605369838
Canada-Financial Intermediation,-0.031075589871
Canada-Real Estate Activities,-0.0398452616637
Canada-Renting of M&Eq and Other Business Activities,-0.0163581234564
Canada-Public Admin and Defence; Compulsory Social Security,-0.0476167923742
Canada-Education,-0.0249872813235
Canada-Health and Social Work,-0.0238539154252
"Canada-Other Community, Social and Personal Services",-0.0110908905276
Canada-Private Households with Employed Persons,-0.00364801413449
"China-Agriculture, Hunting, Forestry and Fishing",-0.0142458732409
China-Mining and Quarrying,0.00692540594358
"China-Food, Beverages and Tobacco",-0.00628322442106
China-Textiles and Textile Products,0.200472552908
"China-Leather, Leather and Footwear",0.0378488135638
China-Wood and Products of Wood and Cork,0.00442814993602
"China-Pulp, Paper, Paper , Printing and Publishing",0.00323496530696
"China-Coke, Refined Petroleum and Nuclear Fuel",0.0462956268786
China-Chemicals and Chemical Products,0.102565226828
China-Rubber and Plastics,0.0408571918677
China-Other Non-Metallic Mineral,0.00254403981635
China-Basic Metals and Fabricated Metal,0.108467840483
"China-Machinery, Nec",0.119415353449
China-Electrical and Optical Equipment,0.53311808053
China-Transport Equipment,0.0542552693732
"China-Manufacturing, Nec; Recycling",0.0645541338829
"China-Electricity, Gas and Water Supply",-0.00847397653775
China-Construction,-0.0362896629429
"China-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00297219673203
"China-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0195864049953
"China-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.000203566824899
China-Hotels and Restaurants,0.00477227867159
China-Inland Transport,-0.00386533807278
China-Water Transport,0.00566213257827
China-Air Transport,0.0208307048729
China-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00381415311365
China-Post and Telecommunications,0.00500340129816
China-Financial Intermediation,-0.0184717703299
China-Real Estate Activities,-0.022117034291
China-Renting of M&Eq and Other Business Activities,0.03608845959
China-Public Admin and Defence; Compulsory Social Security,-0.0241523381664
China-Education,-0.0163741517422
China-Health and Social Work,-0.00426257520288
"China-Other Community, Social and Personal Services",0.00640278042979
China-Private Households with Employed Persons,-0.00297219673184
"Cyprus-Agriculture, Hunting, Forestry and Fishing",-0.00333950552694
Cyprus-Mining and Quarrying,-0.00328042028721
"Cyprus-Food, Beverages and Tobacco",-0.0048926625251
Cyprus-Textiles and Textile Products,-0.00283904402886
"Cyprus-Leather, Leather and Footwear",-0.00297487697538
Cyprus-Wood and Products of Wood and Cork,-0.00339828432286
"Cyprus-Pulp, Paper, Paper , Printing and Publishing",-0.00361386082483
"Cyprus-Coke, Refined Petroleum and Nuclear Fuel",-0.00291024100425
Cyprus-Chemicals and Chemical Products,-0.00223689329014
Cyprus-Rubber and Plastics,-0.0021375990513
Cyprus-Other Non-Metallic Mineral,-0.00543646386462
Cyprus-Basic Metals and Fabricated Metal,0.000998337336142
"Cyprus-Machinery, Nec",-0.00247752675821
Cyprus-Electrical and Optical Equipment,-0.00228189612005
Cyprus-Transport Equipment,-0.00287585453116
"Cyprus-Manufacturing, Nec; Recycling",-0.00282684801615
"Cyprus-Electricity, Gas and Water Supply",0.0162572742824
Cyprus-Construction,-0.0158203455289
"Cyprus-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00682095558628
"Cyprus-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0086647194349
"Cyprus-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0144088339065
Cyprus-Hotels and Restaurants,-0.0205135458874
Cyprus-Inland Transport,-0.00292546681926
Cyprus-Water Transport,-0.00258043390219
Cyprus-Air Transport,0.00139166749408
Cyprus-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00292574902084
Cyprus-Post and Telecommunications,-0.00687595807107
Cyprus-Financial Intermediation,-0.0189980912646
Cyprus-Real Estate Activities,-0.0403763814213
Cyprus-Renting of M&Eq and Other Business Activities,-0.0130139031235
Cyprus-Public Admin and Defence; Compulsory Social Security,-0.0178789850662
Cyprus-Education,-0.0159942908037
Cyprus-Health and Social Work,-0.00733180846546
"Cyprus-Other Community, Social and Personal Services",-0.0131641229176
Cyprus-Private Households with Employed Persons,-0.00503243407634
"Czech Republic-Agriculture, Hunting, Forestry and Fishing",0.00147056928235
Czech Republic-Mining and Quarrying,-0.000928804358396
"Czech Republic-Food, Beverages and Tobacco",-0.00270508180369
Czech Republic-Textiles and Textile Products,0.00190109613914
"Czech Republic-Leather, Leather and Footwear",-0.00215952854315
Czech Republic-Wood and Products of Wood and Cork,0.000413221898032
"Czech Republic-Pulp, Paper, Paper , Printing and Publishing",0.00258696518933
"Czech Republic-Coke, Refined Petroleum and Nuclear Fuel",0.0120447339938
Czech Republic-Chemicals and Chemical Products,0.00921497508825
Czech Republic-Rubber and Plastics,0.00671065290087
Czech Republic-Other Non-Metallic Mineral,0.00413350257122
Czech Republic-Basic Metals and Fabricated Metal,0.0140503476457
"Czech Republic-Machinery, Nec",0.0158645931911
Czech Republic-Electrical and Optical Equipment,0.0286666814108
Czech Republic-Transport Equipment,0.0284158843971
"Czech Republic-Manufacturing, Nec; Recycling",0.00273681444497
"Czech Republic-Electricity, Gas and Water Supply",0.00184243573138
Czech Republic-Construction,-0.0253258108826
"Czech Republic-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00297618943359
"Czech Republic-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00800176770968
"Czech Republic-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00915955204434
Czech Republic-Hotels and Restaurants,0.000268288675372
Czech Republic-Inland Transport,-0.000752823099997
Czech Republic-Water Transport,-0.00290073501473
Czech Republic-Air Transport,-3.78053524433e-05
Czech Republic-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.0109546759615
Czech Republic-Post and Telecommunications,-0.00647307354841
Czech Republic-Financial Intermediation,-0.0118803343845
Czech Republic-Real Estate Activities,-0.0219905080044
Czech Republic-Renting of M&Eq and Other Business Activities,-0.00641616639977
Czech Republic-Public Admin and Defence; Compulsory Social Security,-0.0210612772376
Czech Republic-Education,-0.0136045785735
Czech Republic-Health and Social Work,-0.011375361496
"Czech Republic-Other Community, Social and Personal Services",-0.00996044146748
Czech Republic-Private Households with Employed Persons,-0.00298212093758
"Germany-Agriculture, Hunting, Forestry and Fishing",0.0132196271893
Germany-Mining and Quarrying,0.00147241676571
"Germany-Food, Beverages and Tobacco",0.110091101184
Germany-Textiles and Textile Products,0.054027256406
"Germany-Leather, Leather and Footwear",0.00728065876955
Germany-Wood and Products of Wood and Cork,0.0149621984717
"Germany-Pulp, Paper, Paper , Printing and Publishing",0.061924932831
"Germany-Coke, Refined Petroleum and Nuclear Fuel",0.047223211544
Germany-Chemicals and Chemical Products,0.213980056985
Germany-Rubber and Plastics,0.0636447678714
Germany-Other Non-Metallic Mineral,0.0296379053109
Germany-Basic Metals and Fabricated Metal,0.148813325475
"Germany-Machinery, Nec",0.286010917942
Germany-Electrical and Optical Equipment,0.232112545357
Germany-Transport Equipment,0.368584582101
"Germany-Manufacturing, Nec; Recycling",0.0448198884291
"Germany-Electricity, Gas and Water Supply",0.0196656442304
Germany-Construction,-0.0107426916286
"Germany-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00725345039922
"Germany-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00409943269927
"Germany-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0169868212749
Germany-Hotels and Restaurants,0.00417749583837
Germany-Inland Transport,0.00115157502773
Germany-Water Transport,0.00897495014964
Germany-Air Transport,0.0113947541679
Germany-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0118961820254
Germany-Post and Telecommunications,0.00309141839051
Germany-Financial Intermediation,0.00545790869523
Germany-Real Estate Activities,-0.0405140441446
Germany-Renting of M&Eq and Other Business Activities,0.0481560265028
Germany-Public Admin and Defence; Compulsory Social Security,-0.020982320274
Germany-Education,-0.0201032692485
Germany-Health and Social Work,-0.0335292757837
"Germany-Other Community, Social and Personal Services",-0.0164856458495
Germany-Private Households with Employed Persons,-0.00421143847353
"Denmark-Agriculture, Hunting, Forestry and Fishing",-0.000398004888859
Denmark-Mining and Quarrying,-0.0076393664746
"Denmark-Food, Beverages and Tobacco",0.0204763757228
Denmark-Textiles and Textile Products,0.000597498091236
"Denmark-Leather, Leather and Footwear",-0.00284476373038
Denmark-Wood and Products of Wood and Cork,-0.00162744788659
"Denmark-Pulp, Paper, Paper , Printing and Publishing",-0.00158538908949
"Denmark-Coke, Refined Petroleum and Nuclear Fuel",-0.00047239212862
Denmark-Chemicals and Chemical Products,0.0134979320651
Denmark-Rubber and Plastics,0.000563550113933
Denmark-Other Non-Metallic Mineral,-0.00117595035086
Denmark-Basic Metals and Fabricated Metal,0.00380550722236
"Denmark-Machinery, Nec",0.0176202703639
Denmark-Electrical and Optical Equipment,0.0111680588109
Denmark-Transport Equipment,0.00136607633055
"Denmark-Manufacturing, Nec; Recycling",0.00348757772018
"Denmark-Electricity, Gas and Water Supply",-0.00383236861326
Denmark-Construction,-0.00594482024452
"Denmark-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00513607730782
"Denmark-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0120105470411
"Denmark-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0139715721473
Denmark-Hotels and Restaurants,-0.0077450427936
Denmark-Inland Transport,0.00112052607131
Denmark-Water Transport,0.00907021088002
Denmark-Air Transport,0.00105559987703
Denmark-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.000160730998925
Denmark-Post and Telecommunications,-0.00409123728437
Denmark-Financial Intermediation,-0.0186532088503
Denmark-Real Estate Activities,-0.0417617997665
Denmark-Renting of M&Eq and Other Business Activities,-0.0128481138141
Denmark-Public Admin and Defence; Compulsory Social Security,-0.0231848382743
Denmark-Education,-0.0242801459427
Denmark-Health and Social Work,-0.0418355078624
"Denmark-Other Community, Social and Personal Services",-0.0128311076996
Denmark-Private Households with Employed Persons,-0.00345153428327
"Spain-Agriculture, Hunting, Forestry and Fishing",0.0124979206012
Spain-Mining and Quarrying,-0.00171624577838
"Spain-Food, Beverages and Tobacco",0.0298242622418
Spain-Textiles and Textile Products,0.0231137035083
"Spain-Leather, Leather and Footwear",0.0038542083888
Spain-Wood and Products of Wood and Cork,0.00111355320542
"Spain-Pulp, Paper, Paper , Printing and Publishing",0.00743089477314
"Spain-Coke, Refined Petroleum and Nuclear Fuel",0.0508891501649
Spain-Chemicals and Chemical Products,0.0415903781515
Spain-Rubber and Plastics,0.00933391025135
Spain-Other Non-Metallic Mineral,0.0117900545993
Spain-Basic Metals and Fabricated Metal,0.0310664398036
"Spain-Machinery, Nec",0.0225726360355
Spain-Electrical and Optical Equipment,0.0281661689269
Spain-Transport Equipment,0.0697453980316
"Spain-Manufacturing, Nec; Recycling",0.00453565924849
"Spain-Electricity, Gas and Water Supply",0.0157401545115
Spain-Construction,-0.0641259862141
"Spain-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00175148664799
"Spain-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0139350448718
"Spain-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0196717343856
Spain-Hotels and Restaurants,-0.0385237487854
Spain-Inland Transport,0.003088403225
Spain-Water Transport,-0.00222480416245
Spain-Air Transport,0.00585029484672
Spain-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00450488809648
Spain-Post and Telecommunications,-0.00390934891108
Spain-Financial Intermediation,-0.00836100123942
Spain-Real Estate Activities,-0.0437156667402
Spain-Renting of M&Eq and Other Business Activities,0.0104906747557
Spain-Public Admin and Defence; Compulsory Social Security,-0.0253677159218
Spain-Education,-0.0225570459486
Spain-Health and Social Work,-0.021825547855
"Spain-Other Community, Social and Personal Services",-0.0165714570297
Spain-Private Households with Employed Persons,-0.00297219673207
"Estonia-Agriculture, Hunting, Forestry and Fishing",-0.00303326563507
Estonia-Mining and Quarrying,-0.0037154582145
"Estonia-Food, Beverages and Tobacco",3.21359184389e-05
Estonia-Textiles and Textile Products,-0.000482511216782
"Estonia-Leather, Leather and Footwear",-0.00255235401029
Estonia-Wood and Products of Wood and Cork,-0.00114024798836
"Estonia-Pulp, Paper, Paper , Printing and Publishing",-0.00164276607279
"Estonia-Coke, Refined Petroleum and Nuclear Fuel",-0.00235962857844
Estonia-Chemicals and Chemical Products,0.000351901899602
Estonia-Rubber and Plastics,-0.000692209308542
Estonia-Other Non-Metallic Mineral,-0.00152851174502
Estonia-Basic Metals and Fabricated Metal,0.001849924499
"Estonia-Machinery, Nec",-0.00094762291768
Estonia-Electrical and Optical Equipment,0.00117443989444
Estonia-Transport Equipment,-0.000223228623362
"Estonia-Manufacturing, Nec; Recycling",-0.000540827798171
"Estonia-Electricity, Gas and Water Supply",-0.00254249818723
Estonia-Construction,-0.0147560381915
"Estonia-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00588434548875
"Estonia-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0140014701059
"Estonia-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0131099183164
Estonia-Hotels and Restaurants,-0.00857281948519
Estonia-Inland Transport,-0.00507211071599
Estonia-Water Transport,-0.00251605342646
Estonia-Air Transport,-0.00251872740344
Estonia-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00374721123357
Estonia-Post and Telecommunications,-0.00492502002462
Estonia-Financial Intermediation,-0.00847298830869
Estonia-Real Estate Activities,-0.0240822777876
Estonia-Renting of M&Eq and Other Business Activities,-0.00630839404194
Estonia-Public Admin and Defence; Compulsory Social Security,-0.019705716293
Estonia-Education,-0.0155852437793
Estonia-Health and Social Work,-0.0103763405773
"Estonia-Other Community, Social and Personal Services",-0.0112525122736
Estonia-Private Households with Employed Persons,-0.00297219673177
"Finland-Agriculture, Hunting, Forestry and Fishing",-0.00476136105565
Finland-Mining and Quarrying,-0.00293776125881
"Finland-Food, Beverages and Tobacco",-0.00312566500998
Finland-Textiles and Textile Products,-0.000709765037131
"Finland-Leather, Leather and Footwear",-0.002246178102
Finland-Wood and Products of Wood and Cork,-0.00174385696655
"Finland-Pulp, Paper, Paper , Printing and Publishing",0.011947986902
"Finland-Coke, Refined Petroleum and Nuclear Fuel",0.0260387269643
Finland-Chemicals and Chemical Products,0.00811697437483
Finland-Rubber and Plastics,0.00110784930051
Finland-Other Non-Metallic Mineral,-0.000827897633271
Finland-Basic Metals and Fabricated Metal,0.0175367726967
"Finland-Machinery, Nec",0.0222443297241
Finland-Electrical and Optical Equipment,0.0425064681786
Finland-Transport Equipment,0.00567742915116
"Finland-Manufacturing, Nec; Recycling",-0.000958957061681
"Finland-Electricity, Gas and Water Supply",-0.000474437666102
Finland-Construction,-0.0224296519828
"Finland-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00756218942278
"Finland-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0114152642604
"Finland-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0129325095472
Finland-Hotels and Restaurants,-0.0102616030902
Finland-Inland Transport,-0.00414400120748
Finland-Water Transport,0.000685721289325
Finland-Air Transport,0.00020963548671
Finland-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00679015300041
Finland-Post and Telecommunications,-0.00559583054312
Finland-Financial Intermediation,-0.00692016710553
Finland-Real Estate Activities,-0.0456425076549
Finland-Renting of M&Eq and Other Business Activities,0.00405363970033
Finland-Public Admin and Defence; Compulsory Social Security,-0.0181384161621
Finland-Education,-0.0223282773423
