,Kemeny_Change_PCT
"Belgium-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.000819201471773
"Belgium-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.00630986116869
"Belgium-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00402459140324
Belgium-Hotels and Restaurants,0.00467586572061
Belgium-Inland Transport,0.00711361992565
Belgium-Water Transport,0.00278143289676
Belgium-Air Transport,0.00349271673449
Belgium-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0228582870318
Belgium-Post and Telecommunications,0.00633057421968
Belgium-Financial Intermediation,-0.00768298576654
Belgium-Real Estate Activities,-0.0233261676007
Belgium-Renting of M&Eq and Other Business Activities,0.0259795559986
Belgium-Public Admin and Defence; Compulsory Social Security,-0.0180624636026
Belgium-Education,-0.0149630033018
Belgium-Health and Social Work,-0.0193438270893
"Belgium-Other Community, Social and Personal Services",0.000184289601281
Belgium-Private Households with Employed Persons,0.000294732386261
"Bulgaria-Agriculture, Hunting, Forestry and Fishing",0.00122253803732
Bulgaria-Mining and Quarrying,-0.00133964216789
"Bulgaria-Food, Beverages and Tobacco",-0.00191568518987
Bulgaria-Textiles and Textile Products,0.000223813271785
"Bulgaria-Leather, Leather and Footwear",0.000756497892883
Bulgaria-Wood and Products of Wood and Cork,0.0010632111576
"Bulgaria-Pulp, Paper, Paper , Printing and Publishing",0.00288083485037
"Bulgaria-Coke, Refined Petroleum and Nuclear Fuel",0.027896393905
Bulgaria-Chemicals and Chemical Products,0.00475798734726
Bulgaria-Rubber and Plastics,0.00305994892348
Bulgaria-Other Non-Metallic Mineral,0.00121854679661
Bulgaria-Basic Metals and Fabricated Metal,0.0038790993111
"Bulgaria-Machinery, Nec",0.00248408904121
Bulgaria-Electrical and Optical Equipment,0.00267873908384
Bulgaria-Transport Equipment,0.000981424946474
"Bulgaria-Manufacturing, Nec; Recycling",0.00130538377381
"Bulgaria-Electricity, Gas and Water Supply",0.00169218635997
Bulgaria-Construction,-0.00903281462723
"Bulgaria-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",7.63601996777e-06
"Bulgaria-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0074698238714
"Bulgaria-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0034100871435
Bulgaria-Hotels and Restaurants,-0.00589184692128
Bulgaria-Inland Transport,0.000345253373206
Bulgaria-Water Transport,0.000605252697456
Bulgaria-Air Transport,0.00124473196721
Bulgaria-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.00019366550346
Bulgaria-Post and Telecommunications,-0.0047781751091
Bulgaria-Financial Intermediation,-0.00567536197255
Bulgaria-Real Estate Activities,-0.0380883684458
Bulgaria-Renting of M&Eq and Other Business Activities,-0.0028669694357
Bulgaria-Public Admin and Defence; Compulsory Social Security,-0.0162297289008
Bulgaria-Education,-0.00901271317175
Bulgaria-Health and Social Work,-0.00249558716017
"Bulgaria-Other Community, Social and Personal Services",-0.00539558365337
Bulgaria-Private Households with Employed Persons,0.000653132842468
"Brazil-Agriculture, Hunting, Forestry and Fishing",0.0157884921045
Brazil-Mining and Quarrying,-0.0143937568704
"Brazil-Food, Beverages and Tobacco",0.0106088914984
Brazil-Textiles and Textile Products,-0.000819563525871
"Brazil-Leather, Leather and Footwear",0.00366502298213
Brazil-Wood and Products of Wood and Cork,0.00154844550702
"Brazil-Pulp, Paper, Paper , Printing and Publishing",0.00346851487492
"Brazil-Coke, Refined Petroleum and Nuclear Fuel",0.0309824087986
Brazil-Chemicals and Chemical Products,0.0200973716118
Brazil-Rubber and Plastics,0.00577444572712
Brazil-Other Non-Metallic Mineral,-0.00114325719748
Brazil-Basic Metals and Fabricated Metal,0.00760471838121
"Brazil-Machinery, Nec",0.0101419732366
Brazil-Electrical and Optical Equipment,0.0264696490432
Brazil-Transport Equipment,0.0353811902148
"Brazil-Manufacturing, Nec; Recycling",9.26745075187e-05
"Brazil-Electricity, Gas and Water Supply",-0.0109643098405
Brazil-Construction,-0.0286120824739
"Brazil-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00926582278228
"Brazil-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0317930295933
"Brazil-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0479041659214
Brazil-Hotels and Restaurants,-0.00919370066917
Brazil-Inland Transport,-0.0116565000648
Brazil-Water Transport,-3.1779902663e-05
Brazil-Air Transport,-0.000454814733559
Brazil-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00524906903208
Brazil-Post and Telecommunications,-0.00667958614455
Brazil-Financial Intermediation,-0.0564576603988
Brazil-Real Estate Activities,-0.0593975729043
Brazil-Renting of M&Eq and Other Business Activities,-0.030170624291
Brazil-Public Admin and Defence; Compulsory Social Security,-0.0872355858197
Brazil-Education,-0.0410977726135
Brazil-Health and Social Work,-0.0164152490692
"Brazil-Other Community, Social and Personal Services",-0.0178736327187
Brazil-Private Households with Employed Persons,0.000653132842634
"Canada-Agriculture, Hunting, Forestry and Fishing",0.015020483925
Canada-Mining and Quarrying,0.0406943401017
"Canada-Food, Beverages and Tobacco",0.00166617154272
Canada-Textiles and Textile Products,0.00292537846593
"Canada-Leather, Leather and Footwear",0.00094602557169
Canada-Wood and Products of Wood and Cork,-0.00163778095227
"Canada-Pulp, Paper, Paper , Printing and Publishing",0.00573264660584
"Canada-Coke, Refined Petroleum and Nuclear Fuel",0.0139060873309
Canada-Chemicals and Chemical Products,0.0159489405257
Canada-Rubber and Plastics,0.0046706523044
Canada-Other Non-Metallic Mineral,-0.000272014980554
Canada-Basic Metals and Fabricated Metal,0.0182725663259
"Canada-Machinery, Nec",0.0108459252073
Canada-Electrical and Optical Equipment,0.0131448706186
Canada-Transport Equipment,0.0369938035019
"Canada-Manufacturing, Nec; Recycling",0.00512554759969
"Canada-Electricity, Gas and Water Supply",-9.31043345824e-05
Canada-Construction,-0.0177519230603
"Canada-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.000692987081753
"Canada-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00561723522907
"Canada-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.017526805743
Canada-Hotels and Restaurants,0.00876974126706
Canada-Inland Transport,-0.000519809275182
Canada-Water Transport,0.000916125800641
Canada-Air Transport,0.00318804587613
Canada-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000362692719157
Canada-Post and Telecommunications,-0.00316840106675
Canada-Financial Intermediation,-0.0204010504522
Canada-Real Estate Activities,-0.0325702922067
Canada-Renting of M&Eq and Other Business Activities,-0.00745161270382
Canada-Public Admin and Defence; Compulsory Social Security,-0.0399791460099
Canada-Education,-0.0186251184524
Canada-Health and Social Work,-0.0197204832388
"Canada-Other Community, Social and Personal Services",-0.00770045292964
Canada-Private Households with Employed Persons,4.11866558888e-05
"China-Agriculture, Hunting, Forestry and Fishing",0.00138286673601
China-Mining and Quarrying,-0.024610006746
"China-Food, Beverages and Tobacco",0.0190309591435
China-Textiles and Textile Products,0.261200119103
"China-Leather, Leather and Footwear",0.0532686796722
China-Wood and Products of Wood and Cork,0.0100598371073
"China-Pulp, Paper, Paper , Printing and Publishing",0.0103647850397
"China-Coke, Refined Petroleum and Nuclear Fuel",0.0550949875129
China-Chemicals and Chemical Products,0.137444110979
China-Rubber and Plastics,0.0655484621248
China-Other Non-Metallic Mineral,0.0189338236766
China-Basic Metals and Fabricated Metal,0.138030245554
"China-Machinery, Nec",0.16302191824
China-Electrical and Optical Equipment,0.637486444591
China-Transport Equipment,0.0812779287693
"China-Manufacturing, Nec; Recycling",0.101006407448
"China-Electricity, Gas and Water Supply",-0.003575848049
China-Construction,-0.0186466978869
"China-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.000653132842362
"China-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.0125185216956
"China-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",0.0127337004718
China-Hotels and Restaurants,0.0200522644281
China-Inland Transport,0.020210926723
China-Water Transport,0.0321832332391
China-Air Transport,0.04104985189
China-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.00387631940449
China-Post and Telecommunications,0.0135612206396
China-Financial Intermediation,-0.0150880004091
China-Real Estate Activities,-0.0203911042696
China-Renting of M&Eq and Other Business Activities,0.044574423841
China-Public Admin and Defence; Compulsory Social Security,-0.0182949078256
China-Education,-0.0112371324148
China-Health and Social Work,0.000326027272727
"China-Other Community, Social and Personal Services",0.0160225271313
China-Private Households with Employed Persons,0.000653132842799
"Cyprus-Agriculture, Hunting, Forestry and Fishing",-0.000222126625839
Cyprus-Mining and Quarrying,0.000623846715085
"Cyprus-Food, Beverages and Tobacco",-0.00174792605739
Cyprus-Textiles and Textile Products,0.000817422752258
"Cyprus-Leather, Leather and Footwear",0.000647034124954
Cyprus-Wood and Products of Wood and Cork,-8.04857958271e-05
"Cyprus-Pulp, Paper, Paper , Printing and Publishing",8.99977429061e-05
"Cyprus-Coke, Refined Petroleum and Nuclear Fuel",0.000653132842445
Cyprus-Chemicals and Chemical Products,0.00183866368539
Cyprus-Rubber and Plastics,0.00153142674047
Cyprus-Other Non-Metallic Mineral,-0.00328065144002
Cyprus-Basic Metals and Fabricated Metal,0.00419755070612
"Cyprus-Machinery, Nec",0.00133239729335
Cyprus-Electrical and Optical Equipment,0.00148102104922
Cyprus-Transport Equipment,0.000762546366206
"Cyprus-Manufacturing, Nec; Recycling",0.00048733385691
"Cyprus-Electricity, Gas and Water Supply",0.0235144487665
Cyprus-Construction,-0.0152940998367
"Cyprus-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00441330885478
"Cyprus-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00550285054781
"Cyprus-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0124250283731
Cyprus-Hotels and Restaurants,-0.0192637140176
Cyprus-Inland Transport,0.000684977445804
Cyprus-Water Transport,0.000763203379495
Cyprus-Air Transport,0.00561332248785
Cyprus-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000229788313208
Cyprus-Post and Telecommunications,-0.00388037517026
Cyprus-Financial Intermediation,-0.0203616367001
Cyprus-Real Estate Activities,-0.0454711365222
Cyprus-Renting of M&Eq and Other Business Activities,-0.0115736005757
Cyprus-Public Admin and Defence; Compulsory Social Security,-0.0183964534137
Cyprus-Education,-0.0170775661556
Cyprus-Health and Social Work,-0.00352820572858
"Cyprus-Other Community, Social and Personal Services",-0.012391657843
Cyprus-Private Households with Employed Persons,-0.00248749884845
"Czech Republic-Agriculture, Hunting, Forestry and Fishing",0.00545689519838
Czech Republic-Mining and Quarrying,0.00444414442289
"Czech Republic-Food, Beverages and Tobacco",0.00515775997916
Czech Republic-Textiles and Textile Products,0.00557286980784
"Czech Republic-Leather, Leather and Footwear",0.00159887670255
Czech Republic-Wood and Products of Wood and Cork,0.00373604033012
"Czech Republic-Pulp, Paper, Paper , Printing and Publishing",0.00650241588036
"Czech Republic-Coke, Refined Petroleum and Nuclear Fuel",0.00730574824078
Czech Republic-Chemicals and Chemical Products,0.0139666345427
Czech Republic-Rubber and Plastics,0.0102709533938
Czech Republic-Other Non-Metallic Mineral,0.00645340730862
Czech Republic-Basic Metals and Fabricated Metal,0.0156688958261
"Czech Republic-Machinery, Nec",0.0178018812078
Czech Republic-Electrical and Optical Equipment,0.0339271090207
Czech Republic-Transport Equipment,0.0361139296133
"Czech Republic-Manufacturing, Nec; Recycling",0.00735172051305
"Czech Republic-Electricity, Gas and Water Supply",-0.00348536246534
Czech Republic-Construction,-0.0160927827564
"Czech Republic-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.000589013662099
"Czech Republic-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00355850673391
"Czech Republic-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00460552195767
Czech Republic-Hotels and Restaurants,0.00730856501219
Czech Republic-Inland Transport,0.0012829471461
Czech Republic-Water Transport,0.000687706432777
Czech Republic-Air Transport,0.00393844518915
Czech Republic-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00567367223946
Czech Republic-Post and Telecommunications,-0.00147086987851
Czech Republic-Financial Intermediation,-0.00912401107905
Czech Republic-Real Estate Activities,-0.0162406017936
Czech Republic-Renting of M&Eq and Other Business Activities,0.000573515245348
Czech Republic-Public Admin and Defence; Compulsory Social Security,-0.0171949258394
Czech Republic-Education,-0.0100128555933
Czech Republic-Health and Social Work,-0.00730525578356
"Czech Republic-Other Community, Social and Personal Services",-0.0042131535658
Czech Republic-Private Households with Employed Persons,0.00063944623741
"Germany-Agriculture, Hunting, Forestry and Fishing",0.0212480439474
Germany-Mining and Quarrying,0.00387698147681
"Germany-Food, Beverages and Tobacco",0.140527692232
Germany-Textiles and Textile Products,0.0569434618763
"Germany-Leather, Leather and Footwear",0.010659357595
Germany-Wood and Products of Wood and Cork,0.0163264752521
"Germany-Pulp, Paper, Paper , Printing and Publishing",0.0596539714696
"Germany-Coke, Refined Petroleum and Nuclear Fuel",0.0306377922635
Germany-Chemicals and Chemical Products,0.209375351584
Germany-Rubber and Plastics,0.066306640977
Germany-Other Non-Metallic Mineral,0.031019714967
Germany-Basic Metals and Fabricated Metal,0.153754781432
"Germany-Machinery, Nec",0.255455462692
Germany-Electrical and Optical Equipment,0.23020267345
Germany-Transport Equipment,0.354232170001
"Germany-Manufacturing, Nec; Recycling",0.0477378455644
"Germany-Electricity, Gas and Water Supply",0.0217327387173
Germany-Construction,-0.00448798177799
"Germany-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00348986081951
"Germany-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00251171239831
"Germany-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.013495125935
Germany-Hotels and Restaurants,0.00898076031043
Germany-Inland Transport,0.000681136351294
Germany-Water Transport,0.00425019126164
Germany-Air Transport,0.010653434193
Germany-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0143419573263
Germany-Post and Telecommunications,0.00644610376802
Germany-Financial Intermediation,-0.00721204115472
Germany-Real Estate Activities,-0.0376029251369
Germany-Renting of M&Eq and Other Business Activities,0.0366028394065
Germany-Public Admin and Defence; Compulsory Social Security,-0.0189636024744
Germany-Education,-0.017220138064
Germany-Health and Social Work,-0.0303553582413
"Germany-Other Community, Social and Personal Services",-0.0137569426331
Germany-Private Households with Employed Persons,-0.000583116922032
"Denmark-Agriculture, Hunting, Forestry and Fishing",0.0047954294791
Denmark-Mining and Quarrying,-0.00544633783575
"Denmark-Food, Beverages and Tobacco",0.0263901810416
Denmark-Textiles and Textile Products,0.00340481902003
"Denmark-Leather, Leather and Footwear",0.000782838672426
Denmark-Wood and Products of Wood and Cork,0.00156831140237
"Denmark-Pulp, Paper, Paper , Printing and Publishing",0.00214626157944
"Denmark-Coke, Refined Petroleum and Nuclear Fuel",0.00553558531748
Denmark-Chemicals and Chemical Products,0.0172013166708
Denmark-Rubber and Plastics,0.00390047473083
Denmark-Other Non-Metallic Mineral,0.00212546161509
Denmark-Basic Metals and Fabricated Metal,0.00705784333436
"Denmark-Machinery, Nec",0.0203348539251
Denmark-Electrical and Optical Equipment,0.0172086550171
Denmark-Transport Equipment,0.00336512625231
"Denmark-Manufacturing, Nec; Recycling",0.00784066903254
"Denmark-Electricity, Gas and Water Supply",0.000179711950376
Denmark-Construction,0.000932000541171
"Denmark-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00126889214616
"Denmark-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00709550984237
"Denmark-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.011403636623
Denmark-Hotels and Restaurants,-0.00337134056112
Denmark-Inland Transport,0.00454315967921
Denmark-Water Transport,0.00527952177461
Denmark-Air Transport,0.00363445518687
Denmark-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.00350704003963
Denmark-Post and Telecommunications,-0.00119049735781
Denmark-Financial Intermediation,-0.018649973442
Denmark-Real Estate Activities,-0.0469537468129
Denmark-Renting of M&Eq and Other Business Activities,-0.0147268786098
Denmark-Public Admin and Defence; Compulsory Social Security,-0.0220126902539
Denmark-Education,-0.026150631467
Denmark-Health and Social Work,-0.0444101322196
"Denmark-Other Community, Social and Personal Services",-0.011509023669
Denmark-Private Households with Employed Persons,0.000121385976154
"Spain-Agriculture, Hunting, Forestry and Fishing",0.0176274353893
Spain-Mining and Quarrying,0.00391927982347
"Spain-Food, Beverages and Tobacco",0.0445934391662
Spain-Textiles and Textile Products,0.036823140763
"Spain-Leather, Leather and Footwear",0.00816466674574
Spain-Wood and Products of Wood and Cork,0.00467779413429
"Spain-Pulp, Paper, Paper , Printing and Publishing",0.010594756446
"Spain-Coke, Refined Petroleum and Nuclear Fuel",0.0691582856856
Spain-Chemicals and Chemical Products,0.0536188227699
Spain-Rubber and Plastics,0.0146569811622
Spain-Other Non-Metallic Mineral,0.0151970430418
Spain-Basic Metals and Fabricated Metal,0.0408627342607
"Spain-Machinery, Nec",0.029166023968
Spain-Electrical and Optical Equipment,0.0333496843932
Spain-Transport Equipment,0.0700498845094
"Spain-Manufacturing, Nec; Recycling",0.00984874629721
"Spain-Electricity, Gas and Water Supply",0.0164830217907
Spain-Construction,-0.050085249452
"Spain-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.00265695869609
"Spain-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0123265514022
"Spain-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0193786399128
Spain-Hotels and Restaurants,-0.0390644239411
Spain-Inland Transport,0.00316648770796
Spain-Water Transport,0.000897264226583
Spain-Air Transport,0.00951321978536
Spain-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00145769413951
Spain-Post and Telecommunications,-0.00156242565075
Spain-Financial Intermediation,-0.00462917104655
Spain-Real Estate Activities,-0.0465751401469
Spain-Renting of M&Eq and Other Business Activities,0.0180656687267
Spain-Public Admin and Defence; Compulsory Social Security,-0.0257877193018
Spain-Education,-0.0228439809174
Spain-Health and Social Work,-0.0207288607188
"Spain-Other Community, Social and Personal Services",-0.0139250317405
Spain-Private Households with Employed Persons,0.000653132842823
"Estonia-Agriculture, Hunting, Forestry and Fishing",0.00111756348032
Estonia-Mining and Quarrying,-0.000644152138538
"Estonia-Food, Beverages and Tobacco",0.00604971057329
Estonia-Textiles and Textile Products,0.0035462602955
"Estonia-Leather, Leather and Footwear",0.00112198285666
Estonia-Wood and Products of Wood and Cork,0.00209747152271
"Estonia-Pulp, Paper, Paper , Printing and Publishing",0.00203400098431
"Estonia-Coke, Refined Petroleum and Nuclear Fuel",0.00125383065085
Estonia-Chemicals and Chemical Products,0.00293901198667
Estonia-Rubber and Plastics,0.00308106046925
Estonia-Other Non-Metallic Mineral,0.0018574612915
Estonia-Basic Metals and Fabricated Metal,0.00434083489778
"Estonia-Machinery, Nec",0.00244284991157
Estonia-Electrical and Optical Equipment,0.00468203991164
Estonia-Transport Equipment,0.00224983979417
"Estonia-Manufacturing, Nec; Recycling",0.00283430682775
"Estonia-Electricity, Gas and Water Supply",-0.000228354428878
Estonia-Construction,-0.00784035720493
"Estonia-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00336032054596
"Estonia-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0120364190954
"Estonia-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0112584358171
Estonia-Hotels and Restaurants,-0.005256202916
Estonia-Inland Transport,-0.00274977374811
Estonia-Water Transport,0.000935985686792
Estonia-Air Transport,0.00117073047665
Estonia-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.000438372241105
Estonia-Post and Telecommunications,-0.00223456862987
Estonia-Financial Intermediation,-0.00529316532163
Estonia-Real Estate Activities,-0.027049308936
Estonia-Renting of M&Eq and Other Business Activities,-0.00480881097041
Estonia-Public Admin and Defence; Compulsory Social Security,-0.0250850315272
Estonia-Education,-0.0173006688549
Estonia-Health and Social Work,-0.00959941789199
"Estonia-Other Community, Social and Personal Services",-0.0100826782398
Estonia-Private Households with Employed Persons,0.000653132842527
"Finland-Agriculture, Hunting, Forestry and Fishing",0.000361745642037
Finland-Mining and Quarrying,0.000679826000503
"Finland-Food, Beverages and Tobacco",0.00389414062672
Finland-Textiles and Textile Products,0.00290830649803
"Finland-Leather, Leather and Footwear",0.00152891369271
Finland-Wood and Products of Wood and Cork,0.000755877869737
"Finland-Pulp, Paper, Paper , Printing and Publishing",0.015536598531
"Finland-Coke, Refined Petroleum and Nuclear Fuel",0.0430141095194
Finland-Chemicals and Chemical Products,0.0137931370024
Finland-Rubber and Plastics,0.00513762399454
Finland-Other Non-Metallic Mineral,0.0022945495726
Finland-Basic Metals and Fabricated Metal,0.0193153305339
"Finland-Machinery, Nec",0.0200751096047
Finland-Electrical and Optical Equipment,0.0278436775593
Finland-Transport Equipment,0.00425413031048
"Finland-Manufacturing, Nec; Recycling",0.00258191093838
"Finland-Electricity, Gas and Water Supply",0.00411988106019
Finland-Construction,-0.0151848917684
"Finland-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00392547439046
"Finland-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00807229671404
"Finland-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00945256004119
Finland-Hotels and Restaurants,-0.00580405431513
Finland-Inland Transport,-0.00016806900441
Finland-Water Transport,0.00197230067199
Finland-Air Transport,0.00443011843293
Finland-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00274909812991
Finland-Post and Telecommunications,-0.00222845163664
Finland-Financial Intermediation,-0.00585487345347
Finland-Real Estate Activities,-0.045093337497
Finland-Renting of M&Eq and Other Business Activities,0.00141950701421
Finland-Public Admin and Defence; Compulsory Social Security,-0.0148823285145
Finland-Education,-0.0198032676423
Finland-Health and Social Work,-0.036009852634
"Finland-Other Community, Social and Personal Services",-0.0132536514479
Finland-Private Households with Employed Persons,0.000300445630339
"France-Agriculture, Hunting, Forestry and Fishing",0.0268497157524
France-Mining and Quarrying,0.00291769771119
